date,wan_dis,wan_b1,sm_dis,sm_b1,gm_dis,gm_b1,ra_dis,ra_b1,wind_dm,wind_b1,wind_dir_dm,wind_dir_b1,par_dm,par_b1,up_dm,up_b1
2018-10-22,84.5,114.85,234.73846990724832,294.349470844028,152.39033333333333,207.12461419642523,14.5174724636356,34.374341178727114,2.1157083333333335,3.3935416666666667,139.69541666666666,140.65415277777777,0.7519669124166667,0.5881882752083334,-137.4645145,-22.820940193333332
2018-10-23,79.7,108.5,223.67828612313315,278.62122595817124,143.73383552199147,195.67279624770725,12.130262769752347,22.929117219791294,5.0484583333333335,2.3256944444444443,151.33833333333334,131.602625,0.319878695375,0.6505795349861111,-209.11938162500002,-46.409601693333336
2018-10-24,76.7,101.87,276.2294570546899,265.1475135455577,138.32352782968377,183.7160156973423,39.32944539352379,18.558550025554716,10.684958333333332,3.153138888888889,149.87916666666666,145.3672222222222,0.36372110479166664,0.5286240290277778,-558.88329475,-115.57661912916667
2018-10-25,82.8,96.14,542.0778537889979,261.2085702084429,149.32449781134187,173.38232745466965,114.5046102063333,19.306661932182422,6.874833333333333,5.949708333333334,150.2,146.97097222222223,0.7379825945,0.4785222375277778,-216.51968,-301.82239695833334
2018-10-26,107,92.12,935.9932540565056,286.2637203675659,192.96764102564103,166.1325156973423,535.2620458938012,28.648869208659537,8.71925,7.536083333333333,177.9125,150.4725,0.5257500595833333,0.4738607982222222,-30.724024250000006,-328.1741187916667
2018-10-27,148,91.52,713.0544229350114,351.8177509837123,266.90851282051284,165.05045415888077,211.24205053990903,80.52969183757479,5.834208333333334,8.759680555555555,106.15458333333333,159.33055555555555,0.38724246391666667,0.5424845862916666,-228.4782405,-268.70899966666667
2018-10-28,170,95.72,997.2884689163236,395.0378759146289,306.5841025641025,172.62488492811156,1034.9917345041888,100.29480819648543,10.95,7.142763888888889,160.12083333333334,144.75569444444443,0.3402653415,0.5503250393333333,-215.2535825,-158.57398158333334
2018-10-29,191,102.72,820.8783477596132,472.65820052701685,344.4562564102564,185.2489362101628,685.5970548765085,202.61212424950006,9.679166666666667,8.501152777777778,165.67916666666667,148.0626388888889,0.22713810775,0.41775262166666666,-42.090321,-158.15194908333334
2018-10-30,196,112.34,645.6921224467367,527.3823726511349,353.47343589743593,202.5979889931312,371.4298158056446,270.10736302545087,8.853125,8.821125,154.50833333333333,143.98486111111112,0.17470061625,0.3182153043888889,-69.311519575,-161.94071466666668
2018-10-31,214,122.6,906.8710453589192,564.5489656930354,385.93528205128206,221.10124102564103,263.68940535959314,303.94187942404244,7.200208333333333,9.827430555555555,183.97083333333333,160.1027777777778,0.23261951995833333,0.24736802183333334,-10.4240755,-108.885141025
2018-11-01,291,134.97,2013.7795759564767,629.6501728347179,524.7998461538461,243.40974252655812,1044.731530806793,328.269389781289,8.545041666666666,8.5775,177.60833333333335,168.05277777777778,0.096715102,0.21148608131944444,-67.799025,-40.60863869166667
2018-11-02,668,155.62,2374.419719850292,807.5542834396407,1204.6951794871795,280.6506938086094,713.0942247039551,431.2907956156048,6.034291666666666,8.199458333333332,213.37916666666666,172.02916666666667,0.2628205155416667,0.16801174606944444,60.00320425,-49.17820669166667
2018-11-03,768,214.45,2250.5611351986317,1022.6284268123567,1385.0387692307693,386.7468282051282,2044.0744702318095,501.38719180902507,13.153333333333332,7.259847222222222,179.85416666666666,191.65277777777777,0.10594770241666666,0.19738504583333333,-64.2827255,-6.073298749999999
2018-11-04,1020,283.58,2269.514237974293,1220.0615946267508,1839.5046153846156,511.41835234523677,864.7385355343772,701.8616942928536,6.534416666666667,9.244222222222222,239.58333333333334,190.28055555555557,0.24584836379166666,0.15516110665277777,77.48116925000001,-24.02618208333333
2018-11-05,949,377.3,1714.2356262009762,1392.8052330452804,1711.4606666666668,680.4363641025641,648.8377357221666,776.885086825658,5.398625,8.574013888888889,280.1458333333333,210.9388888888889,0.3244135874583333,0.20487219391666667,82.355302,24.400549333333338
2018-11-06,803,461.5,1170.995693390424,1470.6294702597274,1448.1590256410254,832.2856666666667,239.35984565119728,788.2426558084945,2.12775,8.362124999999999,133.90125,233.19444444444443,0.29671360216666665,0.2254032178888889,35.792604250000004,31.851248583333334
2018-11-07,621,527,787.1375707519653,1516.4235973052687,1119.9336923076924,950.410717948718,93.95691322212872,791.0544353196234,2.772375,4.686930555555556,121.95333333333333,217.87680555555556,0.47735271775,0.28899185113888887,-6.7672746,65.20969183333334
2018-11-08,478,572.1,666.6478429737045,1495.4085074888328,862.042358974359,1031.7456769230769,62.75928680669061,696.9509531914174,8.214166666666667,3.4329166666666664,153.75416666666666,178.66680555555556,0.20765818954166665,0.366159969125,-68.17836199999999,37.126877216666664
2018-11-09,398,600.8,769.5674499686604,1479.985457010242,717.7674871794873,1083.5042871794872,313.4583090464575,634.6671763844356,3.9295833333333334,4.3714305555555555,235.92529166666668,136.53625,0.420838258625,0.3272415031527778,19.61888175,-13.05101078333333
2018-11-10,345,621,650.6239981189735,1492.3729897624344,622.1853846153847,1119.9336923076924,110.06447404038808,628.8700257085169,2.548,4.972041666666667,59.395,170.5442638888889,0.500715036375,0.3686163886388889,22.10936575,-18.442251616666663
2018-11-11,289,634.1,565.0039618608441,1466.7482850384397,521.1929743589744,1143.5587025641025,64.26141980521525,613.5075325765963,1.7713333333333332,4.8972500000000005,93.82708333333333,149.69148611111112,0.300495216625,0.37640382818055557,-16.5171040075,-8.81670483333333
2018-11-12,244,633.9,512.309775911709,1321.8707236288765,440.03835897435897,1143.1980153846155,42.52957995138769,515.4605214764385,2.5555416666666666,2.7496388888888887,108.69333333333333,129.71579166666666,0.3303519563333333,0.407349503875,-111.91521750000001,8.4037144975
2018-11-13,211,591.5,525.4355528287222,1135.6597292350182,380.5249743589744,1066.7323333333334,30.915036760833654,448.40405700118185,11.521041666666667,2.291625,161.4,87.30513888888889,0.11792523929166666,0.3771874031111111,-293.1886025,-35.440985252500006
2018-11-14,234,535.8,1248.7308290908566,963.1471709980273,422.004,966.2809538461539,122.11052806308544,247.08811365408425,7.776666666666666,5.282638888888889,183.025,121.30680555555556,0.19338499420833333,0.24959080408333334,-27.243361999999998,-140.5403080025
2018-11-15,300,457.2,1242.8599455536294,861.0688301096836,541.0307692307692,824.5308923076923,1827.9276218434893,172.82531290695508,7.865875,7.284416666666667,217.80291666666668,151.03944444444446,0.10943881008333332,0.2138873966111111,-15.6986254,-144.11572733333333
2018-11-16,343,392.3,801.5432913915536,813.9312620449489,618.5785128205129,707.4879025641026,247.62889424752663,290.73430151908735,2.3965833333333335,9.054527777777778,79.28208333333333,187.40930555555556,0.308758232125,0.14024968119444445,-1.9870276000000002,-112.04352996666667
2018-11-17,308,346.3,578.2968447038807,776.9860218450618,555.4582564102564,624.5298512820514,84.45414980652043,291.56120637872027,2.364291666666667,6.013041666666666,101.39416666666666,160.03666666666666,0.444444407375,0.20386067880555553,-10.322654925,-14.976338333333333
2018-11-18,265,315,498.4645779368381,756.1019492402534,477.91051282051274,568.0823076923077,51.38822949358186,290.61093003715945,2.639125,4.208916666666667,117.15333333333334,132.82638888888889,0.44678267983333336,0.28754714986111113,-15.23953775,-9.336102641666667
2018-11-19,230,293.7,471.9266253022637,739.2836227365667,414.7902564102564,529.6691230769231,34.60000888598826,289.4738243058486,4.522166666666666,2.466666666666667,128.5275,99.27652777777777,0.35360057254166666,0.39999510644444447,-64.611963,-9.183073425
2018-11-20,202,276.9,459.9574866075662,709.5195402699271,364.29405128205127,499.3714,25.33484368831598,261.58799428980166,7.5717083333333335,3.175194444444444,175.58625,115.69166666666666,0.174100068875,0.41494255325,-96.946414875,-30.05805189166667
2018-11-21,180,262.6,515.0802869206276,690.4528891187863,324.6184615384616,473.58226666666667,52.631592824918165,253.11503125459444,8.370416666666667,4.911,169.83333333333334,140.42236111111112,0.14526433266666666,0.32482777375,13.715623242500001,-58.93263854166667
2018-11-22,168,251.7,451.7010773387513,685.4605216247647,302.9772307692308,453.9248153846154,64.30005012406869,251.95204855656473,6.327625,6.821430555555556,109.56083333333333,157.98236111111112,0.14103402754166666,0.2243216580277778,-123.60578224999999,-49.280918210833335
2018-11-23,155,244.1,456.2565024283126,679.3996517674689,279.5325641025641,440.21870256410256,384.69875879248207,254.12909557383284,4.252458333333333,7.42325,147.58333333333334,151.6601388888889,0.29724285008333334,0.15346614302777778,47.80972375,-68.94552462749999
2018-11-24,141,238.5,423.61679106517846,672.481746727428,254.28446153846156,430.11946153846156,142.37389118531274,289.50746777699766,7.683833333333333,6.316833333333333,153.55416666666667,142.32583333333335,0.10517203208333334,0.1945137367638889,-70.524264,-20.693478419166663
2018-11-25,134,229.2,513.601331656401,589.9703429248601,241.66041025641027,413.3475076923077,165.7013544481864,291.53380408922044,10.386333333333333,6.087972222222223,147.24166666666667,136.89944444444444,0.06254751654166667,0.18114963656944444,-188.2822,-48.77344083333333
2018-11-26,198,212.6,1531.4286228710769,517.0444815351373,357.08030769230766,383.4104717948718,905.4393369250876,125.31117734969013,10.66375,7.440875,157.71666666666667,149.45972222222224,0.09014134954166667,0.15498746623611112,-343.55047,-70.33224675
2018-11-27,359,198.1,1751.713762324433,590.0330146830896,647.4334871794872,357.2606512820513,1214.7895845141047,191.09222161744623,9.093208333333333,9.577972222222222,148.79041666666666,152.8375,0.156329468625,0.08595363272222223,-30.545546599999998,-200.78564466666666
2018-11-28,446,203.2,1068.201387760157,707.3747064451449,804.3324102564102,366.45817435897436,762.200831621341,304.1257650882047,8.9470833333333335,10.04776388888889,160.57083333333333,151.24958333333333,0.20067218875,0.10300611156944445,3.04438633075,-187.45940553333332
2018-11-29,402,221.3,582.9396280393485,764.3483874274768,724.9812307692307,399.10036410256413,193.13675880410517,375.20702530098055,2.602375,9.568013888888888,92.59,155.6926388888889,0.295863400125,0.1490476689722222,3.6864872,-123.68387675641667
2018-11-30,337,238.5,416.6924006137871,775.4496877011852,607.7578974358975,430.1194615384615,85.51219088211268,391.06070029279226,3.0407083333333333,6.880888888888888,65.31416666666667,133.98375,0.23037047725,0.21762168583333333,9.36874265,-7.938224356416666
2018-12-01,282,252,359.8681073543428,771.1231791018074,508.5689230769231,454.46584615384614,55.17633353026378,397.0784350121719,2.5002916666666666,4.863388888888889,45.184583333333336,106.15833333333333,0.20184427366666666,0.24230202204166668,92.4729275,5.366538726916667
2018-12-02,236,262.2,307.96899536910337,755.6019611451788,425.61087179487174,472.8608923076923,37.581885110168784,397.33290908270646,2.1763333333333335,2.7144583333333334,116.70375,67.69625,0.3656239645,0.2426927170138889,30.76416165,35.17605245
2018-12-03,200,269,260.11647931098116,741.228752948214,360.6871794871795,485.1242564102564,25.2842771966548,394.6610925813165,3.4864166666666665,2.5724444444444443,76.65708333333333,75.73416666666667,0.35524812162499997,0.2659462384722222,-11.907947624999998,44.20194393333333
2018-12-04,171,273.5,224.1694826318808,721.614750636481,308.3875384615385,493.23971794871795,19.084036112781973,358.71964442173373,3.6021666666666667,2.721013888888889,59.721375,79.51513888888888,0.34578018929166665,0.30757211993055555,-15.830535575,37.10971384166667
2018-12-05,147,276.5,203.10133920500604,701.6700197931511,265.1050769230769,498.65002564102565,15.204869752079125,346.3906589144807,1.7822500000000001,3.0883055555555554,67.1225,84.36073611111111,0.3395617066666667,0.35555075847222223,19.1532089375,1.0085594833333331
2018-12-06,130,277.8,189.98342348942035,670.6200205480117,234.44666666666663,500.9944923076923,12.332718914340846,331.34101044486994,3.7657083333333334,2.9569444444444444,78.8325,67.83365277777779,0.30491609629166666,0.34686333919444445,-0.3320040999999999,-2.8617580874999997
2018-12-07,114,271,177.81557695515457,536.475500609846,205.5916923076923,488.7311282051282,11.078237363023558,242.0303486437953,3.98725,3.050041666666667,106.40375,68.55879166666666,0.18789091870833333,0.33008599741666667,-231.24547825,0.9968897541666666
2018-12-08,104,246.5,180.5345541850799,379.0856820729182,187.55733333333336,444.5469487179487,16.34910120875433,121.65921392868717,7.160916666666667,3.178402777777778,158.5875,84.11958333333334,0.29151316916666664,0.27745624055555557,-173.38928725,-70.8080911375
2018-12-09,97.2,212.3,277.45964148666246,290.31899871541043,175.29396372711966,382.86944102564104,167.23552505532007,47.0740408874285,10.80275,4.971291666666667,159.70833333333334,114.60791666666667,0.131452061,0.26144006138888887,-529.301155,-134.9889232
2018-12-10,97.9,181.82,331.95444426317385,259.77100006014183,176.55637711079913,327.9007143214299,198.44218022523555,44.48391751254999,9.001375,7.316972222222223,153.72083333333333,141.5665277777778,0.22027252375,0.20361871629166667,-79.193267025,-311.3119735
2018-12-11,107,157.91,509.3358246140453,251.29720442508054,192.96764102564103,284.78056228892007,898.3780586202635,55.77691644686228,10.960416666666667,8.988347222222222,220.875,157.3388888888889,0.17646835854166665,0.21441258463888888,-223.756128,-260.62790309166667
2018-12-12,125,140.41,379.60016654891285,266.2439761510508,225.4294871794872,253.22043408379187,1232.075175436961,140.09708895586226,11.328666666666667,10.254847222222223,196.2,178.1013888888889,0.042529268125,0.17606431443055556,-109.46580799999998,-277.4168500083333
2018-12-13,146,129.31,459.4323625147558,273.40709326903175,263.30164102564106,233.20229562225342,646.6970834180502,259.54641798854146,6.3330416666666665,10.430152777777778,145.53541666666666,190.26527777777778,0.050537279958333334,0.14642338347222222,-1.3707709999999973,-137.47173434166666
2018-12-14,231,123.91,1425.7578496480323,293.3386815894092,416.5936923076923,223.4637417760996,1704.2001399314,321.687698610681,3.6268333333333334,9.540708333333333,143.20591666666667,187.53680555555556,0.057368244375,0.08984496887499999,159.8353825,-111.53090233333332
2018-12-15,317,129.91,651.279172208013,413.49751829102433,571.6891794871794,234.28435716071496,684.5074548817672,490.1993089925428,12.797875,7.096180555555556,141.45833333333334,161.64711111111112,0.10414203200000001,0.05014493081944445,-977.3142615,16.33293450000001
2018-12-16,301,146.91,629.6943200190873,458.31530159132507,542.8342051282052,264.9427674171252,1522.0768450006874,557.1295675055117,10.7765,7.585916666666666,152.60416666666666,143.39988888888888,0.19297124499999999,0.07068251877777779,-673.15178,-272.94988333333333
2018-12-17,297,164.01,658.3866916198846,502.28639124429174,535.6204615384615,295.78152126327905,1297.6951802889157,708.1039801141462,12.887083333333333,9.067069444444444,157.725,145.7561388888889,0.07119373758333333,0.118160507125,-456.53027,-496.87688633333335
2018-12-18,296,182.31,727.1878929912815,550.3435027107647,533.8170256410257,328.784398186356,1740.9467291106916,836.7656744067355,10.155416666666667,12.153819444444444,165.9625,150.59583333333333,0.07087734529166667,0.12276900486111111,-399.80926999999997,-702.3321038333333
2018-12-19,290,201.51,579.1905532880638,605.0088365913849,522.9964102564103,363.41036741712526,939.6933963514856,1009.2254371969292,5.79725,11.273,180.14166666666668,158.76388888888889,0.14855915291666666,0.11168077595833333,7.3504024999999995,-509.83044
2018-12-20,272,220.79,637.7479281389241,635.181927771525,490.5345641025641,398.1806120700543,900.1792378132822,1086.4712243265458,9.017375,9.61325,176.74583333333334,167.94305555555556,0.10708179195833332,0.09687674526388888,348.8119409,-282.99637916666666
2018-12-21,247,238.2,423.3304493805381,665.7612761591,445.44866666666667,429.5784307692308,272.64352575983713,1156.6449300853503,5.203916666666666,8.323347222222223,103.59,174.28333333333333,0.19601003479166668,0.10883943005555555,-5.30430625,-14.548975533333316
2018-12-22,216,252.2,296.9894578505293,657.1607386357493,389.54215384615384,454.8265333333334,322.5592945388721,1094.071476799308,8.656333333333334,6.672847222222222,123.07,153.4925,0.10048334995833333,0.15055032655555556,-432.5322825,116.95267905000001
2018-12-23,195,261.3,417.8764981766098,648.899667765911,351.6700000000001,471.2378,2936.7514192923154,1003.1198887094989,11.165791666666667,7.625875,178.44583333333333,134.4686111111111,0.05070656879166667,0.13452505890277777,-141.91095325,-29.67488261666666
2018-12-24,183,266.2,345.3704639813576,644.7440813320964,330.0287692307692,480.07463589743594,901.2428643978274,1232.1253222969253,4.0775,8.34201388888889,139.00625,135.03527777777776,0.256964037125,0.11573331784722223,7.526267745,-193.24918066666666
2018-12-25,166,261.4,258.2161234457287,536.7053427654289,299.37035897435896,471.41814358974364,208.50313792804585,1151.8295947435681,4.5681666666666665,7.966541666666667,111.60541666666667,146.84069444444444,0.20343385075,0.136051318625,-10.840857075000002,-188.97232266833333
2018-12-26,151,246.3,231.8014762425045,497.3990378892005,272.3188205128205,444.18626153846157,291.30032187267017,1104.2291630481961,7.08225,6.6038194444444445,156.74583333333334,143.01916666666665,0.22859261383333335,0.17036815222222224,-165.22367775,-48.40851419333334
2018-12-27,136,231.3,204.03530990669043,457.6097535115422,245.26728205128205,417.1347230769231,115.38938170683814,981.1515107353944,6.065666666666667,5.242638888888889,140.725,135.78583333333333,0.10870332299999999,0.22966350056944446,-3.44116085,-56.179422360000004
2018-12-28,128,215.2,230.9785932206088,412.1746153402228,230.83979487179488,388.09940512820515,428.3481244028404,862.9209308771866,12.858333333333333,5.9053611111111115,159.32916666666665,136.35875,0.08550633141666666,0.18024326252777778,-44.679028550000005,-59.83523189166667
2018-12-29,210,198.4,942.0629153234424,362.5536853631555,378.7215384615385,357.80168205128206,3127.5782402352,731.6610704064014,9.913166666666667,8.66875,262.45416666666665,152.26666666666665,0.16775762204166667,0.14093408941666666,66.8575925,-71.11462238333334
2018-12-30,276,190.4,504.83286305455215,398.8409215666934,497.74830769230766,343.3741948717949,334.43206237479546,950.4495547947729,3.1907916666666667,9.612388888888889,121.509625,187.50277777777777,0.28420768858333334,0.12065575881944444,61.387851999999995,6.24580103333333
2018-12-31,256,190.8,302.9009287142586,385.54941505825616,461.67958974358976,344.09556923076923,112.90818002827432,893.8748372509242,5.073083333333333,8.654097222222223,130.025,181.09765277777777,0.101809093,0.1791572140138889,-23.776681232500003,27.855471983333327
2019-01-01,229,191.7,264.26670914437665,373.5064629916282,412.98682051282054,345.71866153846156,89.19055170632815,877.901302677768,13.37375,6.059013888888889,159.66666666666666,171.32959722222222,0.10455008629166666,0.184591467875,-117.43885250000001,34.82292108916666
2019-01-02,240,193,466.5205961830726,370.23418812101295,432.8246153846154,348.06312820512824,927.563077287276,854.5644283945136,11.426333333333334,7.212541666666667,153.97458333333333,137.06709722222223,0.06070471275,0.16352228929166668,-138.659756,-26.60922724416667
2019-01-03,290,197.5,751.4964494829949,375.09859792165923,522.9964102564103,356.1785897435897,1056.582703030621,653.6455941940096,7.304541666666666,9.957722222222221,115.84916666666666,147.88875,0.09686394058333334,0.08902129734722222,-12.873861,-93.29176324416667
2019-01-04,326,208.2,831.1575878158044,415.711196471823,587.9201025641025,375.47535384615384,532.13612146821,669.179578057289,6.808291666666666,10.701541666666667,140.59583333333333,143.16347222222223,0.22478171783333334,0.08737291320833333,-18.546861750000005,-89.65748983333333
2019-01-05,322,224.2,664.5844833936699,473.0053429088305,580.7063589743591,404.33032820512824,849.4757624199763,701.5428764113054,3.857291666666667,8.513055555555555,108.90666666666667,136.80652777777777,0.06366058416666667,0.12745012372222222,15.763191,-56.69349291666666
2019-01-06,298,241.3,577.7242349672395,516.2836436239471,537.4238974358975,435.1690820512821,673.1800220113203,757.360420466036,4.862791666666666,5.9900416666666665,173.74958333333333,121.78388888888888,0.11125651508333333,0.12843541419444446,138.4110125,-5.219177250000001
2019-01-07,265,257.5,331.1877816317757,553.652536130002,477.91051282051274,464.3847435897436,175.32147193731703,813.1394844964842,3.4665,5.176125,93.74625,141.08402777777778,0.318156763875,0.13323293902777777,23.622559950000003,45.20911391666667
2019-01-08,228,271.2,266.0474947233996,563.6734549711186,411.1833846153846,489.0918153846154,94.17209496012376,787.8368192499319,3.8632916666666666,4.062194444444445,53.252916666666664,125.4675,0.066017622,0.164357954375,NA,59.26558781666667
2019-01-09,202,273,378.0183515951464,496.0719129111144,364.29405128205127,492.338,545.2834594929141,484.49620472242424,6.041666666666667,4.0641944444444444,95.05833333333334,106.91625,0.18175295729166668,0.1651436336527778,-317.24541,NA
2019-01-10,195,265.6,753.8252294304451,483.3904617651738,351.6700000000001,478.99257435897437,825.6989707677149,505.5813444342361,11.446666666666667,4.457152777777778,163.55833333333334,80.68583333333333,0.12236606354166667,0.18864244772222225,-207.66219875,NA
2019-01-11,200,259.5,739.4432355710368,528.4828918367924,360.6871794871795,467.9916153846154,1020.6415304081124,576.8604235081801,13.197083333333333,7.117208333333334,158.2625,103.95652777777778,0.09375992404166666,0.12337888094444445,-106.89991375,NA
2019-01-12,215,256.6,673.3411613969051,576.0005444794584,387.738717948718,462.7616512820513,423.12627618865383,670.0055213783586,5.625166666666667,10.228472222222223,131.6025,138.9597222222222,0.09239936883333333,0.13262631495833332,-89.4456985,-210.6025075
2019-01-13,222,254.1,616.9463029317072,596.6826010008417,400.3627692307692,458.25306153846157,279.81647764437577,619.5618412684963,3.5422083333333334,10.089638888888889,98.79166666666667,151.14111111111112,0.16216311475,0.10284178547222222,-104.35322,-134.66927033333332
2019-01-14,219,247.3,513.9829972465442,583.227586345713,394.95246153846153,445.9896974358974,101.9448128145011,541.8852187298718,1.6874166666666668,7.4548194444444444,73.41791666666667,129.5522222222222,0.37824926204166665,0.11610746920833333,-25.0807445,-100.23294408333334
2019-01-15,209,236.6,377.1040156910841,551.510127288787,376.9181025641026,426.69293333333337,63.88287671145786,498.8660878645009,1.8202083333333334,3.618263888888889,104.81916666666666,101.27069444444444,0.37507438866666665,0.21093724854166665,-14.81138525,-72.95988766666667
2019-01-16,191,225.3,296.98959299640933,522.7620805185284,344.4562564102564,406.3141076923077,43.84563092946413,420.3067992936491,4.736416666666667,2.3499444444444446,59.93125,92.34291666666667,0.23238079375,0.3051622551527778,NA,-48.08178325
2019-01-17,171,214.6,261.69851700585684,494.68861632144535,308.3875384615385,387.0173435897436,34.152176745795465,357.37336018546347,6.172375,2.748013888888889,46.41833333333334,79.38944444444445,0.2917532065,0.3285681481527778,-220.7609,NA
2019-01-18,157,205.2,364.23645443011577,487.73968985885347,283.1394358974359,370.06504615384614,481.2707386790328,343.2564306663113,9.678958333333334,4.243,146.33333333333334,70.38958333333333,0.18838740970833334,0.29973612963888885,-105.56944525,NA
2019-01-19,154,198.1,617.3833856826197,497.5585858295251,277.7291282051282,357.2606512820513,1793.8153645055106,381.96629503820225,14.895416666666668,6.862583333333333,184.825,84.22763888888889,0.08427408545833333,0.23750713665277778,-538.9273835,NA
2019-01-20,161,193.3,393.12352770126626,521.4950892382724,290.35317948717955,348.604158974359,339.48709775630266,506.8194855394619,5.456416666666667,10.248916666666666,153.97916666666666,125.85888888888888,0.3555896487083333,0.1881382338888889,-26.309187400000003,-288.4192429166667
2019-01-21,152,189.9,262.65241318537915,485.4249190653545,274.12225641025645,342.4724769230769,119.12776174594936,458.19829823832066,6.940625,10.01026388888889,119.27916666666667,161.7125,0.29761357945833333,0.20941704795833332,-44.731414925,-223.60200538333333
2019-01-22,142,185.1,235.5063559535851,437.7458368267888,256.08789743589745,333.81598461538465,227.61301319926764,368.04692137210435,9.261791666666667,9.097486111111111,148.1825,152.69444444444443,0.14025403941666667,0.24582577120833332,-252.97061574999998,-203.32266194166667
2019-01-23,133,177.8,248.02793005333484,393.96235628245677,239.85697435897436,320.6509025641026,118.9141352103116,348.49559507316576,2.153125,7.219611111111111,87.617,140.4802777777778,0.30983973833333334,0.2644857558611111,28.54292425,-108.00373935833333
2019-01-24,123,168.9,212.8402183407256,357.07051899461953,221.82261538461535,304.6003230769231,74.40622573587362,332.40536082975933,3.1,6.118513888888889,143.19875,118.35955555555556,0.154489479125,0.2492357857361111,-34.54133035,-89.71970214166666
2019-01-25,114,159.3,192.97656469700303,326.9562411040377,205.5916923076923,287.28733846153847,58.064423706552446,329.65150212189656,5.54675,4.838305555555555,159.50833333333333,126.33275,0.27497942079166665,0.20152775229166667,-48.632213,-86.32300728333333
2019-01-26,106,149.8,184.82758026864403,308.54349600462956,191.1642051282051,270.15469743589745,58.12344108909763,329.06965682140606,6.066583333333333,3.5999583333333334,177.03333333333333,130.10802777777778,0.19412629829166667,0.24643621275,-42.39942575,-18.210206366666668
2019-01-27,102,141.3,195.68760880583963,297.32729473185304,183.95046153846152,254.82549230769231,94.43061048302164,330.4974378373694,1.6710416666666668,4.904444444444445,110.042375,159.91347222222223,0.39614406854166667,0.20786506606944444,1.238811025,-41.85765636666667
2019-01-28,97.4,134.4,187.47899796250795,290.7262039118513,175.6546591620812,242.38178461538462,57.510401246453455,336.525281211092,2.3432666666666666,4.428125,92.664,148.8613472222222,0.012702474133333334,0.288416595875,-0.7433005500000001,-29.930942575
2019-01-29,93.5,128.44,178.6900019944494,273.0504582650905,168.62125641025642,231.63330694184916,38.77761630918499,294.1492474678341,2.190875,3.360297222222222,124.58833333333334,126.57990277777778,0.46941347041666664,0.2009909469888889,-14.34194425,-13.967971758333332
2019-01-30,89.9,122.39,192.7738009389018,229.18111989627351,162.12888993131196,220.72251976236197,28.18482066395658,118.6454726482015,1.8872916666666666,2.0683944444444444,106.77983333333333,109.09823611111112,0.15361370258333334,0.2927533376972222,-11.928871749999999,-4.6154779249999995
2019-01-31,92.9,115.28,347.7673905494872,209.14614722003705,167.53919762361966,207.9000908067752,191.2766417427925,87.5152449389669,9.01675,2.140477777777778,161.83333333333334,108.01072222222223,0.14104747504166665,0.21190988237777778,-11.86463275,-9.004705516666666
2019-02-01,120,109.37,632.5841409738593,217.65764495644785,216.4123076923077,197.24178492811154,532.5960329001219,94.73013293865121,7.659708333333334,4.364972222222223,217.975,131.06716666666668,0.21730809004347826,0.2546915493472222,4.020174249999999,-12.71181625
2019-02-02,140,107.17,335.67915920316034,257.3654234584753,252.4810256410256,193.27422595375256,208.45674113581276,125.22843490873665,5.206041666666667,6.187916666666666,79.70854166666666,162.19605555555555,0.302105519125,0.17065642255615943,59.054643750000004,-6.591110083333334
2019-02-03,137,107.87,190.0228676116971,266.13054637345783,247.07071794871797,194.5366310819577,69.05784467607988,134.18269550128676,11.950416666666667,7.2941666666666665,25.303333333333335,153.17229166666667,0.5177746770416667,0.22015369473671498,233.96336575,17.07006175
2019-02-04,121,109.27,128.9810039708691,263.848811300555,218.2157435897436,197.06144133836796,31.823299591188363,133.64785739530737,8.179124999999999,8.272055555555555,27.10875,107.66229166666666,0.60277525125,0.34572942873671497,294.92023750000004,99.01272791666668
2019-02-05,110,109.97,112.25372663286218,257.4492552279416,198.37794871794873,198.3238464665731,21.30662068466943,131.02374498377097,4.2871250000000005,8.445194444444445,26.769166666666667,44.04020833333333,0.6162325757083333,0.4742184824722222,50.023771499999995,195.97941566666668
2019-02-06,102,110.37,103.83601930439372,250.1918698643634,183.95046153846152,199.04522082554743,16.40760057801728,127.34206294332816,2.1162083333333332,8.13888888888889,109.31458333333333,26.39375,0.450875732125,0.5789275013333334,13.69664925,192.9691249166667
2019-02-07,95.4,110.37,99.11993849587874,241.00671091421881,172.04778736720942,199.04522082554743,17.088209383265657,119.53976195282772,0.057874999999999996,4.860819444444444,94.68333333333334,54.3975,0.140521601125,0.5566278530277777,-11.66958825,119.54688608333335
2019-02-08,88.8,110.17,93.18985809465411,232.17080496755588,160.14511319595726,198.68453364606026,31.93070281198388,115.49754276650894,8.145916666666666,2.1537361111111113,21.753625,76.92236111111112,0.6517387487083334,0.40254330298611113,42.556801125,17.350277499999997
2019-02-09,80.6,109.7,78.93988450722676,223.62079057757637,145.35693058150855,197.83691932463034,17.05507142040605,114.81285141678883,10.331958333333333,3.44,21.52541666666667,75.25051388888889,0.665065606125,0.4143786939861111,137.0812125,14.861287375
2019-02-10,73,108.77,72.94621190766975,212.23739893440887,131.65082051282053,196.15972338965,11.69729517194251,113.69987649243377,6.453083333333334,6.178583333333333,33.26875,45.987458333333336,0.67418097970833335,0.4857753186527778,109.52140399999999,55.989475125
