action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,row_flag,metadata_qc_flag,quality_level,comments,quality_log,year,month,day
NA,1637959,2,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5745,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,10,10.523076,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,6.84040771229418,NA,uM,NA,NA,NA,NA,NA,0.851941750881327,33.5886722069005,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,3,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5746,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,10,10.523076,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,6.8333065447269,NA,uM,NA,NA,NA,NA,NA,0.860042509693173,33.538208317014,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5736,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,20,NA,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,12.5910454100691,NA,uM,NA,NA,NA,NA,NA,1.31280301399245,38.9133044876082,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5737,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,30,29.7219154,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,19.8335038849617,NA,uM,NA,NA,NA,NA,NA,1.87651762985187,46.2356927890048,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5738,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,40,39.1481836,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,26.1432369443085,NA,uM,NA,NA,NA,NA,NA,2.30452256936649,53.2126770861011,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5408,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,50,49.8885956,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,27.2650871878677,NA,uM,NA,NA,NA,NA,NA,2.43442629729004,54.2652904738746,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,2,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5409,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,50,49.8885956,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,27.4269513807092,NA,uM,NA,NA,NA,NA,NA,2.43735236017915,54.3895882506028,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,3,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5739,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,50,49.8885956,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,27.5007069451746,NA,uM,NA,NA,NA,NA,NA,2.4425935255547,54.3788704633054,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5740,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,75,72.3648818,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,30.7052066902662,NA,uM,NA,NA,NA,NA,NA,2.70346521196293,57.0300603739999,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637959,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,NA,QNUT5741,M,50.0307000000001,-125.0992,50.0301182,-125.10096467,NA,100,94.5275603,NA,0.45nm,13,NA,2019-09-19T16:44:39Z,2019-09-19T18:57:32Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,31.1389737576071,NA,uM,NA,NA,NA,NA,NA,2.72989827200547,56.0386014760018,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637958,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT5742,M,50.0307000000001,-125.0992,50.02742171,-125.10183908,NA,150,143.089096,NA,0.45nm,13,NA,2019-09-19T17:39:31Z,2019-09-19T18:47:47Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,29.2740955337816,NA,uM,NA,NA,NA,NA,NA,2.61478487983211,57.3815915248602,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637958,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT5406,M,50.0307000000001,-125.0992,50.02742171,-125.10183908,NA,200,188.590312,NA,0.45nm,13,NA,2019-09-19T17:39:31Z,2019-09-19T18:47:47Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,28.6667586534294,NA,uM,NA,NA,NA,NA,NA,2.63978942884915,58.9641857584805,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637958,2,NA,2019-09-19,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT5407,M,50.0307000000001,-125.0992,50.02742171,-125.10183908,NA,200,188.590312,NA,0.45nm,13,NA,2019-09-19T17:39:31Z,2019-09-19T18:47:47Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,28.6141538147959,NA,uM,NA,NA,NA,NA,NA,2.63867316861557,59.2901650740986,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637958,3,NA,2019-09-19,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT5743,M,50.0307000000001,-125.0992,50.02742171,-125.10183908,NA,200,188.590312,NA,0.45nm,13,NA,2019-09-19T17:39:31Z,2019-09-19T18:47:47Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,28.6664471047153,NA,uM,NA,NA,NA,NA,NA,2.62375704125199,58.9965687708035,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637958,1,NA,2019-09-19,QUADRA,HAKAI,QOMA1,3,QU39,NA,QNUT5744,M,50.0307000000001,-125.0992,50.02742171,-125.10183908,NA,260,244.2019108,NA,0.45nm,13,NA,2019-09-19T17:39:31Z,2019-09-19T18:47:47Z,2019-11-20T08:00:00Z,carolyn.prentice;eva.jordison,NA,28.5324541623526,NA,uM,NA,NA,NA,NA,NA,2.68662803383662,63.0501737288085,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,19
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5410,M,50.0307000000001,-125.0992,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,3.18972801321071,NA,uM,NA,NA,NA,NA,NA,0.521435658369475,28.7594340989942,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5411,M,50.0307000000001,-125.0992,NA,NA,NA,5,5.2723588,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,6.02157335444145,NA,uM,NA,NA,NA,NA,NA,0.677780552556104,32.916531977048,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5412,M,50.0307000000001,-125.0992,NA,NA,NA,10,10.5541011,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,6.90990169927016,NA,uM,NA,NA,NA,NA,NA,0.749093988870918,33.4638191027939,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,2,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5413,M,50.0307000000001,-125.0992,NA,NA,NA,10,10.5541011,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,6.97440101118206,NA,uM,NA,NA,NA,NA,NA,0.787599350365582,33.5161992768623,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,3,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5747,M,50.0307000000001,-125.0992,NA,NA,NA,10,10.5541011,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,6.93229489428525,NA,uM,NA,NA,NA,NA,NA,0.790642666185453,33.153907953428,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5748,M,50.0307000000001,-125.0992,NA,NA,NA,20,NA,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,7.1615326392262,NA,uM,NA,NA,NA,NA,NA,0.807188447705041,32.5692280527989,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5749,M,50.0307000000001,-125.0992,NA,NA,NA,30,30.7242218,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,23.9505488046181,NA,uM,NA,NA,NA,NA,NA,2.06795472941016,48.7477671162506,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5750,M,50.0307000000001,-125.0992,NA,NA,NA,50,48.9271995,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,29.3939820940176,NA,uM,NA,NA,NA,NA,NA,2.5960215404145,53.0865393641556,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,2,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5751,M,50.0307000000001,-125.0992,NA,NA,NA,50,48.9271995,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-21T08:00:00Z,bryn.fedje;chris.osullivan,NA,30.4452617289901,NA,uM,NA,NA,NA,NA,NA,2.69807042059902,52.4003554589444,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,3,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5752,M,50.0307000000001,-125.0992,NA,NA,NA,50,48.9271995,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-21T08:00:00Z,bryn.fedje;chris.osullivan,NA,30.3308856994664,NA,uM,NA,NA,NA,NA,NA,2.72538635955168,52.6152487584198,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5753,M,50.0307000000001,-125.0992,NA,NA,NA,100,96.9905621,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,30.2468693678307,NA,uM,NA,NA,NA,NA,NA,2.64806800066968,50.3347983099409,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,1,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5754,M,50.0307000000001,-125.0992,NA,NA,NA,260,247.882732,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,28.3011542625569,NA,uM,NA,NA,NA,NA,NA,2.65453208614063,57.5267171185257,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,2,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5755,M,50.0307000000001,-125.0992,NA,NA,NA,260,247.882732,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,28.3162493600582,NA,uM,NA,NA,NA,NA,NA,2.68618710611612,57.9338915664501,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1637952,3,NA,2019-09-24,QUADRA,HAKAI,QOMA5,7,QU39,NA,QNUT5756,M,50.0307000000001,-125.0992,NA,NA,NA,260,247.882732,NA,0.45nm,13,NA,2019-09-24T19:14:04Z,2019-09-24T19:56:18Z,2019-11-22T08:00:00Z,bryn.fedje;chris.osullivan,NA,28.3008706258321,NA,uM,NA,NA,NA,NA,NA,2.67571819627306,56.81230121933,NA,NA,NA,NA,NA,NA,AV,AV,AV,AV,AV,AV,AV,AV,NA,NA,NA,NA,NA,UBC,Results,NA,Technicianmr,NA,1: Event metadata QCd by BF,2019,9,24
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11677,M,51.6505000000001,-127.9516,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,15.3664188145763,NA,uM,NA,NA,NA,NA,NA,1.3630426013305,33.4764202576851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,2,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11678,M,51.6505000000001,-127.9516,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,15.3380689022193,NA,uM,NA,NA,NA,NA,NA,1.34191011788364,33.3265432655766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,3,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11679,M,51.6505000000001,-127.9516,NA,NA,NA,0,NA,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,15.3488348452468,NA,uM,NA,NA,NA,NA,NA,1.35810876739162,33.3975363864778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11680,M,51.6505000000001,-127.9516,NA,NA,NA,5,6.3840941,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,17.0607869683729,NA,uM,NA,NA,NA,NA,NA,1.500438394397,34.444426164846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,CM076,M,51.6505000000001,-127.9516,NA,NA,NA,10,11.6141151,NA,0.45nm,0,NA,2019-10-01T07:00:00Z,NA,NA,emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Available,NA,Technicianm,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,2,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,CM077,M,51.6505000000001,-127.9516,NA,NA,NA,10,11.6141151,NA,0.45nm,0,NA,2019-10-01T07:00:00Z,NA,NA,emma.myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Available,NA,Technicianm,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,3,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11681,M,51.6505000000001,-127.9516,NA,NA,NA,10,11.6141151,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,17.5294252118953,NA,uM,NA,NA,NA,NA,NA,1.55908969312021,34.0964936332251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11684,M,51.6505000000001,-127.9516,NA,NA,NA,20,20.6712518,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,17.0474746250053,NA,uM,NA,NA,NA,NA,NA,1.51575936015918,32.0910918952399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11685,M,51.6505000000001,-127.9516,NA,NA,NA,30,30.2207181,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,16.0476291760225,NA,uM,NA,NA,NA,NA,NA,1.47040708949926,28.7340965581436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11686,M,51.6505000000001,-127.9516,NA,NA,NA,50,49.4188339,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,20.8873015450262,NA,uM,NA,NA,NA,NA,NA,1.82572059183366,33.8807934836448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,2,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11687,M,51.6505000000001,-127.9516,NA,NA,NA,50,49.4188339,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,20.9101364292074,NA,uM,NA,NA,NA,NA,NA,1.8208228885657,33.910362314257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,3,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11688,M,51.6505000000001,-127.9516,NA,NA,NA,50,49.4188339,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,20.9025371689869,NA,uM,NA,NA,NA,NA,NA,1.81786905404506,33.8839763845545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11689,M,51.6505000000001,-127.9516,NA,NA,NA,100,97.4206951,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,28.6838992213869,NA,uM,NA,NA,NA,NA,NA,2.30548710291134,52.0024695434033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,1,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11690,M,51.6505000000001,-127.9516,NA,NA,NA,200,192.1662957,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,28.6602069186289,NA,uM,NA,NA,NA,NA,NA,2.27630712702131,52.0899472792613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,2,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11691,M,51.6505000000001,-127.9516,NA,NA,NA,200,192.1662957,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,29.6355802234718,NA,uM,NA,NA,NA,NA,NA,2.39854827260107,55.5225606095511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
NA,1639261,3,NA,2019-10-01,CALVERT,HAKAI,KWAK,1,KC10,NA,NUT11692,M,51.6505000000001,-127.9516,NA,NA,NA,200,192.1662957,NA,0.45nm,13,NA,2019-10-01T18:17:48Z,2019-10-01T21:43:01Z,2019-11-20T08:00:00Z,emma.myers,NA,30.6724607871607,NA,uM,NA,NA,NA,NA,NA,2.47476476714946,58.629428364178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UBC,Results,NA,Raw,NA,1: Event metadata QC'd by cm,2019,10,1
