date,wan_dis,wan_b1,sm_dis,sm_b1,gm_dis,gm_b1,ra_dis,ra_b1,tot_dis,tot_b1,wind_dm,wind_b1,wind_dir_dm,wind_dir_b1,par_dm,par_b1,up_dm,up_b1
2020-06-25,1230,1080.8,2132.301607076118,2637.577893119632,2218.226153846154,1949.1535179487178,126.64182899448898,472.45481289358077,4477.169589916762,5059.186223961931,2.204083333333333,4.861908333333334,241.50291666666666,227.9673166666667,1.1002907591666666,1.217391963191667,26.224804999999996,-5.249346704000001
2020-06-26,1080,1138.4,1963.7164839966383,2613.8943056533562,1947.7107692307695,2053.0314256410256,278.5187145741386,498.22287392486976,4189.945967801548,5165.148605219253,4.991958333333334,5.280275000000001,211.80416666666667,227.68681666666666,0.6626053535,0.9469827087583337,-10.329217,-9.469530069000001
2020-06-27,983,1160.6,1861.3177536465064,2428.4714880886627,1772.7774871794873,2093.0677025641025,238.61299025570105,436.1785292622917,3872.708231081694,4957.717719915057,4.637458333333333,4.170791666666668,310.7625,257.62098333333336,1.99821360225,1.1966930549833337,41.35778,22.707685931
2020-06-28,870,1094.6,1595.1825578023536,2062.6810763672606,1568.989230769231,1974.0409333333332,106.02223159915688,269.1539789515952,3270.194020170741,4305.875988652189,4.146083333333333,4.127916666666668,264.939125,270.025075,2.4608064252916666,1.5715362629250003,160.1946125,55.66914235
2020-06-29,780,988.6,1547.7190243578557,1820.0474853758944,1406.6800000000003,1782.8767282051285,56.80549802902785,161.32025269050285,3011.204522386884,3764.2444662715257,3.0532916666666665,3.806575000000001,307.2916666666667,267.26007500000003,1.7736975375,1.5991227355416668,100.383016,63.5661993
2020-06-30,711,884.8,1448.9372606801412,1683.3746160966991,1282.242923076923,1595.6800820512822,35.95578542452038,143.18304397650914,2767.1359691815837,3422.2377421244905,6.170458333333333,4.599850000000001,332.05833333333334,285.3711583333333,2.11991071025,1.8030467257583336,113.5356825,81.0283748
2020-07-01,646,798,1398.0556382858483,1570.242446954541,1165.0195897435897,1439.1418461538462,24.67474690110733,92.4142504419029,2587.7499749305457,3101.7985435502897,4.7807916666666666,4.557616666666667,312.3666666666667,305.4836583333333,1.2990781029166667,1.930341275641667,178.430175,118.7802532
2020-07-02,611,723.6,1368.4729862956874,1471.6734934843773,1101.8993333333333,1304.9662153846155,19.18854456771175,48.52936130430503,2489.5608641967324,2825.1690701732978,4.743375,4.5788,204.13333333333333,284.157825,1.3739390752083334,1.8054863702333335,86.65600675,127.83989855
2020-07-03,561,661.8,1152.424538372492,1383.121889598405,1011.7275384615384,1193.5138769230769,15.127264076447476,30.35036779976315,2179.279340910478,2606.9861343212447,2.9414166666666666,4.337866666666668,203.38,271.846,2.22508703975,1.7583424931250005,1.575704225,96.11611689499999
2020-07-04,510,607.8,1050.2555337613378,1283.6291914791013,919.7523076923078,1096.1283384615385,11.730629565089536,21.335394106975482,1981.7384710187353,2401.0929240476153,1.76425,4.0800583333333345,243.14904166666668,259.017475,1.908663655375,1.7853357167000001,-5.808321975,74.8778493
2020-07-05,474,560.4,1058.460210355115,1205.5337814140962,854.8286153846154,1010.645476923077,9.97772425548046,16.1397818731675,1923.2665499952109,2232.3190402103405,2.153125,3.2765916666666675,275.77,247.75980833333332,2.0007390574583335,1.761501386141667,-3.785839675,51.413544865
2020-07-06,459,523,1087.939824811575,1143.5106187192414,827.777076923077,943.1969743589743,8.545337775304779,12.913900048006989,1924.2622395099568,2099.621493126223,2.090875,2.738608333333334,246.07841666666667,234.5021583333333,1.6255881459583335,1.8268033947500004,-1.76451636,15.374606593000001
2020-07-07,463,493.4,1114.008712971004,1092.6177640543046,834.9908205128205,889.8152717948718,7.802382937982012,10.63666772206104,1956.8019164218067,1993.0697035712376,2.884625,2.366858333333334,171.75833333333333,228.02715833333332,1.2419102010833334,1.8003976199250005,4.1783276,-1.120929237
2020-07-08,480,477.2,1270.2545160084717,1116.1837595815007,865.6492307692308,860.5996102564104,63.63722349254655,20.338659605280856,2199.5409702702495,1997.1220294431919,4.905666666666667,2.759708333333334,161.93333333333334,219.73782500000002,0.9521415167083334,1.545808515316667,-13.826309625,-4.201332007
2020-07-09,518,478.8,1439.2361270062904,1193.979878230491,934.1797948717948,863.4851076923078,99.79957866106533,37.952449424476015,2473.215500539151,2095.417435347275,5.0045,3.4077583333333346,185.06666666666666,208.12134999999998,1.3921931697916667,1.4425144182000005,-3.5680824749999998,-3.753284107
2020-07-10,539,491.8,1411.768108698207,1264.6414578991096,972.0519487179488,886.9297743589744,604.6066280991502,156.87823019320996,2988.4266855153055,2308.449462451294,8.704541666666668,4.718041666666667,168.6875,186.70485000000002,0.5515228065833333,1.1526711680250004,-90.1660945,-21.029335072
2020-07-11,602,520.4,2067.78053961374,1460.6096008595428,1085.6684102564104,938.5080410256411,1258.1315334942635,406.7954693370017,4411.580483364415,2805.9131112221858,7.154958333333333,5.730858333333334,188.125,175.11416666666668,1.102212063,1.0479959514333337,-38.691933,-28.4148184
2020-07-12,649,557.6,1671.7401758414717,1572.155893433636,1170.4298974358976,1005.5958564102566,536.9936070159603,512.6337141525973,3379.1636802933294,3090.38546399649,4.65075,6.084083333333334,205.05,181.7725,2.178598053375,1.235333521891667,4.095520925000001,-28.431379735
2020-07-13,615,584.6,1115.6852573790643,1541.2420417077547,1109.113076923077,1054.2886256410259,146.4780284193458,529.2018751379572,2371.276362721487,3124.7325424867377,2.4577916666666666,5.5945083333333345,240.86720833333334,197.559275,2.35999326025,1.5169038706000002,-0.8923004750000001,-25.844577905
2020-07-14,562,593.4,985.4444039471794,1450.4836970959325,1013.5309743589744,1070.1588615384617,70.6821079656053,523.3783809988652,2069.657486271759,3044.0209396332593,3.700458333333333,5.3337,139.62508333333332,188.47095833333333,0.7678346131666667,1.3920321592750002,-8.76347185,-26.883655779999998
2020-07-15,546,594.8,1178.6758862594388,1403.865252608179,984.6760000000002,1072.683671794872,176.1231648012007,437.6816883392753,2339.4750510606395,2914.2306127423262,6.709583333333333,4.934708333333334,187.82083333333333,192.29762499999998,0.4086413145416667,1.363455860866667,4.4333152,-7.96377384
