" ID	PARAM	Date	Value	SYM"
"08FB011	2	1/2/2012	2.167	"
"08FB011	2	1/3/2012	2.188	"
"08FB011	2	1/4/2012	2.428	"
"08FB011	2	1/5/2012	2.593	"
"08FB011	2	1/6/2012	2.412	"
"08FB011	2	1/7/2012	2.327	"
"08FB011	2	1/8/2012	2.417	"
"08FB011	2	1/9/2012	2.624	"
"08FB011	2	1/10/2012	2.526	"
"08FB011	2	1/11/2012	2.383	"
"08FB011	2	1/12/2012	2.317	"
"08FB011	2	1/13/2012	2.278	"
"08FB011	2	1/14/2012	2.254	"
"08FB011	2	1/15/2012	2.224	"
"08FB011	2	1/16/2012	2.218	"
"08FB011	2	1/17/2012	2.221	"
"08FB011	2	1/18/2012	2.293	"
"08FB011	2	1/19/2012	3.166	"
"08FB011	2	1/20/2012	2.341	"
"08FB011	2	1/21/2012	2.256	"
"08FB011	2	1/22/2012	2.132	"
"08FB011	2	1/23/2012	2.099	"
"08FB011	2	1/24/2012	2.079	"
"08FB011	2	1/25/2012	2.083	"
"08FB011	2	1/26/2012	2.057	"
"08FB011	2	1/27/2012	2.041	"
"08FB011	2	1/28/2012	2.039	"
"08FB011	2	1/29/2012	2.133	"
"08FB011	2	1/30/2012	2.124	"
"08FB011	2	1/31/2012	2.098	"
"08FB011	2	2/1/2012	2.079	"
"08FB011	2	2/2/2012	2.059	"
"08FB011	2	2/3/2012	2.045	"
"08FB011	2	2/4/2012	2.036	"
"08FB011	2	2/5/2012	2.029	"
"08FB011	2	2/6/2012	2.018	"
"08FB011	2	2/7/2012	2.004	"
"08FB011	2	2/8/2012	1.993	"
"08FB011	2	2/9/2012	1.985	"
"08FB011	2	2/10/2012	1.981	"
"08FB011	2	2/11/2012	1.977	"
"08FB011	2	2/12/2012	1.977	"
"08FB011	2	2/13/2012	1.974	"
"08FB011	2	2/14/2012	1.963	"
"08FB011	2	2/15/2012	1.951	"
"08FB011	2	2/16/2012	1.948	"
"08FB011	2	2/17/2012	1.941	"
"08FB011	2	2/18/2012	1.935	"
"08FB011	2	2/19/2012	1.928	"
"08FB011	2	2/20/2012	1.923	"
"08FB011	2	2/21/2012	1.923	"
"08FB011	2	2/22/2012	1.935	"
"08FB011	2	2/23/2012	1.925	"
"08FB011	2	2/24/2012	1.926	"
"08FB011	2	2/25/2012	1.922	"
"08FB011	2	2/26/2012	1.914	"
"08FB011	2	2/27/2012	1.899	"
"08FB011	2	2/28/2012	1.897	"
"08FB011	2	2/29/2012	1.896	"
"08FB011	2	3/1/2012	1.89	"
"08FB011	2	3/2/2012	1.886	"
"08FB011	2	3/3/2012	1.92	"
"08FB011	2	3/4/2012	1.946	"
"08FB011	2	3/5/2012	1.93	"
"08FB011	2	3/6/2012	1.92	"
"08FB011	2	3/7/2012	1.913	"
"08FB011	2	3/8/2012	1.911	"
"08FB011	2	3/9/2012	1.944	"
"08FB011	2	3/10/2012	1.954	"
"08FB011	2	3/11/2012	1.95	"
"08FB011	2	3/12/2012	1.94	"
"08FB011	2	3/13/2012	1.932	"
"08FB011	2	3/14/2012	1.919	"
"08FB011	2	3/15/2012	1.915	"
"08FB011	2	3/16/2012	1.91	"
"08FB011	2	3/17/2012	1.905	"
"08FB011	2	3/18/2012	1.897	"
"08FB011	2	3/19/2012	1.887	"
"08FB011	2	3/20/2012	1.886	"
"08FB011	2	3/21/2012	1.879	"
"08FB011	2	3/22/2012	1.872	"
"08FB011	2	3/23/2012	1.866	"
"08FB011	2	3/24/2012	1.862	"
"08FB011	2	3/25/2012	1.858	"
"08FB011	2	3/26/2012	1.857	"
"08FB011	2	3/27/2012	1.865	"
"08FB011	2	3/28/2012	1.884	"
"08FB011	2	3/29/2012	1.911	"
"08FB011	2	3/30/2012	1.92	"
"08FB011	2	3/31/2012	1.914	"
"08FB011	2	4/1/2012	1.907	"
"08FB011	2	4/2/2012	1.909	"
"08FB011	2	4/3/2012	1.939	"
"08FB011	2	4/4/2012	1.934	"
"08FB011	2	4/5/2012	1.931	"
"08FB011	2	4/6/2012	1.927	"
"08FB011	2	4/7/2012	1.925	"
"08FB011	2	4/8/2012	1.927	"
"08FB011	2	4/9/2012	1.94	"
"08FB011	2	4/10/2012	1.954	"
"08FB011	2	4/11/2012	1.984	"
"08FB011	2	4/12/2012	2.042	"
"08FB011	2	4/13/2012	2.116	"
"08FB011	2	4/14/2012	2.144	"
"08FB011	2	4/15/2012	2.16	"
"08FB011	2	4/16/2012	2.18	"
"08FB011	2	4/17/2012	2.183	"
"08FB011	2	4/18/2012	2.178	"
"08FB011	2	4/19/2012	2.177	"
"08FB011	2	4/20/2012	2.174	"
"08FB011	2	4/21/2012	2.169	"
"08FB011	2	4/22/2012	2.176	"
"08FB011	2	4/23/2012	2.192	"
"08FB011	2	4/24/2012	2.223	"
"08FB011	2	4/25/2012	2.243	"
"08FB011	2	4/26/2012	2.269	"
"08FB011	2	4/27/2012	2.283	"
"08FB011	2	4/28/2012	2.281	"
"08FB011	2	4/29/2012	2.29	"
"08FB011	2	4/30/2012	2.323	"
"08FB011	2	5/1/2012	2.349	"
"08FB011	2	5/2/2012	2.344	"
"08FB011	2	5/3/2012	2.331	"
"08FB011	2	5/4/2012	2.317	"
"08FB011	2	5/5/2012	2.303	"
"08FB011	2	5/6/2012	2.296	"
"08FB011	2	5/7/2012	2.316	"
"08FB011	2	5/8/2012	2.399	"
"08FB011	2	5/9/2012	2.437	"
"08FB011	2	5/10/2012	2.4	"
"08FB011	2	5/11/2012	2.365	"
"08FB011	2	5/12/2012	2.367	"
"08FB011	2	5/13/2012	2.425	"
"08FB011	2	5/14/2012	2.564	"
"08FB011	2	5/15/2012	2.763	"
"08FB011	2	5/16/2012	2.856	"
"08FB011	2	5/17/2012	2.818	"
"08FB011	2	5/18/2012	2.729	"
"08FB011	2	5/19/2012	2.672	"
"08FB011	2	5/20/2012	2.672	"
"08FB011	2	5/21/2012	2.679	"
"08FB011	2	5/22/2012	2.799	"
"08FB011	2	5/23/2012	2.824	"
"08FB011	2	5/24/2012	2.798	"
"08FB011	2	5/25/2012	2.855	"
"08FB011	2	5/26/2012	3.078	"
"08FB011	2	5/27/2012	3.242	"
"08FB011	2	5/28/2012	3.295	"
"08FB011	2	5/29/2012	3.131	"
"08FB011	2	5/30/2012	3.055	"
"08FB011	2	5/31/2012	3.141	"
"08FB011	2	6/1/2012	3.312	"
"08FB011	2	6/2/2012	3.446	"
"08FB011	2	6/3/2012	3.259	"
"08FB011	2	6/4/2012	3.129	"
"08FB011	2	6/5/2012	3.1	"
"08FB011	2	6/6/2012	3.067	"
"08FB011	2	6/7/2012	3.066	"
"08FB011	2	6/8/2012	3.06	"
"08FB011	2	6/9/2012	3.084	"
"08FB011	2	6/10/2012	3.206	"
"08FB011	2	6/11/2012	3.359	"
"08FB011	2	6/12/2012	3.575	"
"08FB011	2	6/13/2012	3.674	"
"08FB011	2	6/14/2012	3.478	"
"08FB011	2	6/15/2012	3.315	"
"08FB011	2	6/16/2012	3.751	"
"08FB011	2	6/17/2012	4.498	"
"08FB011	2	6/18/2012	4.037	"
"08FB011	2	6/19/2012	3.782	"
"08FB011	2	6/20/2012	3.707	"
"08FB011	2	6/21/2012	3.679	"
"08FB011	2	6/22/2012	3.774	"
"08FB011	2	6/23/2012	4.156	"
"08FB011	2	6/24/2012	4.298	"
"08FB011	2	6/25/2012	4.038	"
"08FB011	2	6/26/2012	3.78	"
"08FB011	2	6/27/2012	3.572	"
"08FB011	2	6/28/2012	3.451	"
"08FB011	2	6/29/2012	3.413	"
"08FB011	2	6/30/2012	3.458	"
"08FB011	2	7/1/2012	3.538	"
"08FB011	2	7/2/2012	3.449	"
"08FB011	2	7/3/2012	3.322	"
"08FB011	2	7/4/2012	3.246	"
"08FB011	2	7/5/2012	3.221	"
"08FB011	2	7/6/2012	3.212	"
"08FB011	2	7/7/2012	3.245	"
"08FB011	2	7/8/2012	3.322	"
"08FB011	2	7/9/2012	3.483	"
"08FB011	2	7/10/2012	3.598	"
"08FB011	2	7/11/2012	3.66	"
"08FB011	2	7/12/2012	3.55	"
"08FB011	2	7/13/2012	3.574	"
"08FB011	2	7/14/2012	3.68	"
"08FB011	2	7/15/2012	3.8	"
"08FB011	2	7/16/2012	3.736	"
"08FB011	2	7/17/2012	3.876	"
"08FB011	2	7/18/2012	3.784	"
"08FB011	2	7/19/2012	3.6	"
"08FB011	2	7/20/2012	3.595	"
"08FB011	2	7/21/2012	3.536	"
"08FB011	2	7/22/2012	3.452	"
"08FB011	2	7/23/2012	3.354	"
"08FB011	2	7/24/2012	3.406	"
"08FB011	2	7/25/2012	3.421	"
"08FB011	2	7/26/2012	3.515	"
"08FB011	2	7/27/2012	3.528	"
"08FB011	2	7/28/2012	3.443	"
"08FB011	2	7/29/2012	3.301	"
"08FB011	2	7/30/2012	3.217	"
"08FB011	2	7/31/2012	3.163	"
"08FB011	2	8/1/2012	3.184	"
"08FB011	2	8/2/2012	3.161	"
"08FB011	2	8/3/2012	3.077	"
"08FB011	2	8/4/2012	3.225	"
"08FB011	2	8/5/2012	3.381	"
"08FB011	2	8/6/2012	3.456	"
"08FB011	2	8/7/2012	3.375	"
"08FB011	2	8/8/2012	3.35	"
"08FB011	2	8/9/2012	3.279	"
"08FB011	2	8/10/2012	3.095	"
"08FB011	2	8/11/2012	2.954	"
"08FB011	2	8/12/2012	2.959	"
"08FB011	2	8/13/2012	2.931	"
"08FB011	2	8/14/2012	3.088	"
"08FB011	2	8/15/2012	3.12	"
"08FB011	2	8/16/2012	3.064	"
"08FB011	2	8/17/2012	3.017	"
"08FB011	2	8/18/2012	3.016	"
"08FB011	2	8/19/2012	3.102	"
"08FB011	2	8/20/2012	3.153	"
"08FB011	2	8/21/2012	3.088	"
"08FB011	2	8/22/2012	3.025	"
"08FB011	2	8/23/2012	2.914	"
"08FB011	2	8/24/2012	2.752	"
"08FB011	2	8/25/2012	2.652	"
"08FB011	2	8/26/2012	2.618	"
"08FB011	2	8/27/2012	2.658	"
"08FB011	2	8/28/2012	2.619	"
"08FB011	2	8/29/2012	2.565	"
"08FB011	2	8/30/2012	2.593	"
"08FB011	2	8/31/2012	2.49	"
"08FB011	2	9/1/2012	2.409	"
"08FB011	2	9/2/2012	2.399	"
"08FB011	2	9/3/2012	2.407	"
"08FB011	2	9/4/2012	2.39	"
"08FB011	2	9/5/2012	2.417	"
"08FB011	2	9/6/2012	2.409	"
"08FB011	2	9/7/2012	2.422	"
"08FB011	2	9/8/2012	2.512	"
"08FB011	2	9/9/2012	2.644	"
"08FB011	2	9/10/2012	2.603	"
"08FB011	2	9/11/2012	2.382	"
"08FB011	2	9/12/2012	2.265	"
"08FB011	2	9/13/2012	2.264	"
"08FB011	2	9/14/2012	2.313	"
"08FB011	2	9/15/2012	2.349	"
"08FB011	2	9/16/2012	2.303	"
"08FB011	2	9/17/2012	2.265	"
"08FB011	2	9/18/2012	2.28	"
"08FB011	2	9/19/2012	2.295	"
"08FB011	2	9/20/2012	2.325	"
"08FB011	2	9/21/2012	2.369	"
"08FB011	2	9/22/2012	2.376	"
"08FB011	2	9/23/2012	2.376	"
"08FB011	2	9/24/2012	2.417	"
"08FB011	2	9/25/2012	2.402	"
"08FB011	2	9/26/2012	2.313	A"
"08FB011	2	9/27/2012	2.296	"
"08FB011	2	9/28/2012	2.59	"
"08FB011	2	9/29/2012	2.671	"
"08FB011	2	9/30/2012	2.52	"
"08FB011	2	10/1/2012	2.95	"
"08FB011	2	10/2/2012	3.095	"
"08FB011	2	10/3/2012	2.696	"
"08FB011	2	10/4/2012	2.488	"
"08FB011	2	10/5/2012	2.381	"
"08FB011	2	10/6/2012	2.323	"
"08FB011	2	10/7/2012	2.292	"
"08FB011	2	10/8/2012	2.263	"
"08FB011	2	10/9/2012	2.236	"
"08FB011	2	10/10/2012	2.227	"
"08FB011	2	10/11/2012	2.206	"
"08FB011	2	10/12/2012	2.221	"
"08FB011	2	10/13/2012	2.293	"
"08FB011	2	10/14/2012	2.68	"
"08FB011	2	10/15/2012	2.626	"
"08FB011	2	10/16/2012	2.491	"
"08FB011	2	10/17/2012	2.309	"
"08FB011	2	10/18/2012	2.257	"
"08FB011	2	10/19/2012	2.278	"
"08FB011	2	10/20/2012	2.217	"
"08FB011	2	10/21/2012	2.176	"
"08FB011	2	10/22/2012	2.145	"
"08FB011	2	10/23/2012	2.118	"
"08FB011	2	10/24/2012	2.093	A"
"08FB011	2	10/25/2012	2.079	"
"08FB011	2	10/26/2012	2.065	"
"08FB011	2	10/27/2012	2.055	"
"08FB011	2	10/28/2012	2.051	"
"08FB011	2	10/29/2012	2.055	"
"08FB011	2	10/30/2012	2.055	"
"08FB011	2	10/31/2012	2.043	"
"08FB011	2	11/1/2012	2.031	"
"08FB011	2	11/2/2012	2.022	"
"08FB011	2	11/3/2012	2.024	"
"08FB011	2	11/4/2012	2.136	"
"08FB011	2	11/5/2012	2.49	"
"08FB011	2	11/6/2012	2.256	"
"08FB011	2	11/7/2012	2.197	"
"08FB011	2	11/8/2012	2.159	A"
"08FB011	2	11/9/2012	2.128	"
"08FB011	2	11/10/2012	2.103	A"
"08FB011	2	11/11/2012	2.07	A"
"08FB011	2	11/12/2012	2.065	"
"08FB011	2	11/13/2012	2.056	"
"08FB011	2	11/14/2012	2.043	"
"08FB011	2	11/15/2012	2.027	"
"08FB011	2	11/16/2012	2.014	"
"08FB011	2	11/17/2012	2.013	"
"08FB011	2	11/18/2012	2.007	"
"08FB011	2	11/19/2012	1.996	"
"08FB011	2	11/20/2012	1.986	"
"08FB011	2	11/21/2012	1.977	"
"08FB011	2	11/22/2012	1.963	"
"08FB011	2	11/23/2012	1.968	"
"08FB011	2	11/24/2012	1.961	"
"08FB011	2	11/25/2012	1.951	"
"08FB011	2	11/26/2012	1.943	"
"08FB011	2	11/27/2012	1.936	"
"08FB011	2	11/28/2012	1.93	"
"08FB011	2	11/29/2012	1.924	"
"08FB011	2	11/30/2012	1.919	"
"08FB011	2	12/1/2012	1.914	"
"08FB011	2	12/2/2012	1.909	"
"08FB011	2	12/3/2012	1.904	"
"08FB011	2	12/4/2012	1.9	"
"08FB011	2	12/5/2012	1.899	"
"08FB011	2	12/6/2012	1.896	"
"08FB011	2	12/7/2012	1.893	"
"08FB011	2	12/8/2012	1.884	"
"08FB011	2	12/9/2012	1.88	"
"08FB011	2	12/10/2012	1.88	"
"08FB011	2	12/11/2012	1.878	"
"08FB011	2	12/12/2012	1.874	"
"08FB011	2	12/13/2012	1.87	"
"08FB011	2	12/14/2012	1.866	"
"08FB011	2	12/15/2012	1.859	"
"08FB011	2	12/16/2012	1.857	"
"08FB011	2	12/17/2012	1.85	"
"08FB011	2	12/18/2012	1.842	"
"08FB011	2	12/19/2012	1.833	"
"08FB011	2	12/20/2012	1.829	"
"08FB011	2	12/21/2012	1.826	"
"08FB011	2	12/22/2012	1.82	"
"08FB011	2	12/23/2012	1.848	"
"08FB011	2	12/24/2012	1.843	"
"08FB011	2	12/25/2012	1.884	"
"08FB011	2	12/26/2012	1.94	"
"08FB011	2	12/27/2012	1.932	"
"08FB011	2	12/28/2012	1.919	"
"08FB011	2	12/29/2012	1.862	"
"08FB011	2	12/30/2012	1.831	"
"08FB011	2	12/31/2012	1.805	"
"08FB011	2	1/1/2013	1.79	"
"08FB011	2	1/2/2013	1.789	"
"08FB011	2	1/3/2013	1.811	"
"08FB011	2	1/4/2013	1.813	"
"08FB011	2	1/5/2013	1.781	"
"08FB011	2	1/6/2013	1.78	"
"08FB011	2	1/7/2013	1.78	"
"08FB011	2	1/8/2013	1.775	"
"08FB011	2	1/9/2013	1.78	"
"08FB011	2	1/10/2013	1.772	"
"08FB011	2	1/11/2013	1.758	"
"08FB011	2	1/12/2013	1.813	"
"08FB011	2	1/13/2013	1.842	"
"08FB011	2	1/14/2013	1.824	"
"08FB011	2	1/15/2013	1.802	"
"08FB011	2	1/16/2013	1.776	"
"08FB011	2	1/17/2013	1.773	"
"08FB011	2	1/18/2013	1.779	"
"08FB011	2	1/19/2013	1.775	"
"08FB011	2	1/20/2013	1.77	"
"08FB011	2	1/21/2013	1.764	"
"08FB011	2	1/22/2013	1.76	"
"08FB011	2	1/23/2013	1.763	"
"08FB011	2	1/24/2013	1.76	"
"08FB011	2	1/25/2013	1.757	"
"08FB011	2	1/26/2013	1.753	"
"08FB011	2	1/27/2013	1.753	"
"08FB011	2	1/28/2013	1.753	"
"08FB011	2	1/29/2013	1.759	"
"08FB011	2	1/30/2013	1.76	"
"08FB011	2	1/31/2013	1.762	"
"08FB011	2	2/1/2013	1.765	"
"08FB011	2	2/2/2013	1.762	"
"08FB011	2	2/3/2013	1.765	"
"08FB011	2	2/4/2013	1.783	"
"08FB011	2	2/5/2013	1.782	"
"08FB011	2	2/6/2013	1.78	"
"08FB011	2	2/7/2013	1.776	"
"08FB011	2	2/8/2013	1.774	"
"08FB011	2	2/9/2013	1.771	"
"08FB011	2	2/10/2013	1.769	"
"08FB011	2	2/11/2013	1.769	"
"08FB011	2	2/12/2013	1.771	"
"08FB011	2	2/13/2013	1.773	"
"08FB011	2	2/14/2013	1.768	"
"08FB011	2	2/15/2013	1.766	"
"08FB011	2	2/16/2013	1.767	"
"08FB011	2	2/17/2013	1.764	"
"08FB011	2	2/18/2013	1.761	"
"08FB011	2	2/19/2013	1.757	"
"08FB011	2	2/20/2013	1.75	"
"08FB011	2	2/21/2013	1.751	"
"08FB011	2	2/22/2013	1.763	"
"08FB011	2	2/23/2013	1.766	"
"08FB011	2	2/24/2013	1.773	"
"08FB011	2	2/25/2013	1.799	"
"08FB011	2	2/26/2013	1.799	"
"08FB011	2	2/27/2013	1.797	"
"08FB011	2	2/28/2013	1.794	"
"08FB011	2	3/1/2013	1.805	"
"08FB011	2	3/2/2013	1.838	"
"08FB011	2	3/3/2013	1.839	"
"08FB011	2	3/4/2013	1.832	"
"08FB011	2	3/5/2013	1.822	"
"08FB011	2	3/6/2013	1.815	"
"08FB011	2	3/7/2013	1.809	"
"08FB011	2	3/8/2013	1.802	"
"08FB011	2	3/9/2013	1.795	"
"08FB011	2	3/10/2013	1.792	"
"08FB011	2	3/11/2013	1.789	"
"08FB011	2	3/12/2013	1.794	"
"08FB011	2	3/13/2013	1.834	"
"08FB011	2	3/14/2013	1.9	"
"08FB011	2	3/15/2013	1.949	"
"08FB011	2	3/16/2013	1.969	"
"08FB011	2	3/17/2013	1.961	"
"08FB011	2	3/18/2013	1.941	"
"08FB011	2	3/19/2013	1.921	"
"08FB011	2	3/20/2013	1.916	"
"08FB011	2	3/21/2013	1.901	"
"08FB011	2	3/22/2013	1.884	"
"08FB011	2	3/23/2013	1.871	"
"08FB011	2	3/24/2013	1.861	"
"08FB011	2	3/25/2013	1.854	"
"08FB011	2	3/26/2013	1.848	"
"08FB011	2	3/27/2013	1.848	"
"08FB011	2	3/28/2013	1.862	"
"08FB011	2	3/29/2013	1.882	"
"08FB011	2	3/30/2013	1.904	"
"08FB011	2	3/31/2013	1.929	"
"08FB011	2	4/1/2013	1.973	"
"08FB011	2	4/2/2013	2.026	"
"08FB011	2	4/3/2013	2.043	"
"08FB011	2	4/4/2013	2.047	"
"08FB011	2	4/5/2013	2.055	"
"08FB011	2	4/6/2013	2.069	"
"08FB011	2	4/7/2013	2.065	"
"08FB011	2	4/8/2013	2.05	"
"08FB011	2	4/9/2013	2.045	"
"08FB011	2	4/10/2013	2.072	"
"08FB011	2	4/11/2013	2.072	"
"08FB011	2	4/12/2013	2.064	"
"08FB011	2	4/13/2013	2.05	"
"08FB011	2	4/14/2013	2.034	"
"08FB011	2	4/15/2013	2.017	"
"08FB011	2	4/16/2013	2.002	"
"08FB011	2	4/17/2013	1.993	"
"08FB011	2	4/18/2013	1.989	"
"08FB011	2	4/19/2013	1.996	"
"08FB011	2	4/20/2013	2.01	"
"08FB011	2	4/21/2013	2.014	"
"08FB011	2	4/22/2013	2.009	"
"08FB011	2	4/23/2013	2.007	"
"08FB011	2	4/24/2013	2.017	"
"08FB011	2	4/25/2013	2.045	"
"08FB011	2	4/26/2013	2.101	"
"08FB011	2	4/27/2013	2.149	"
"08FB011	2	4/28/2013	2.162	"
"08FB011	2	4/29/2013	2.143	"
"08FB011	2	4/30/2013	2.118	"
"08FB011	2	5/1/2013	2.099	"
"08FB011	2	5/2/2013	2.083	"
"08FB011	2	5/3/2013	2.079	"
"08FB011	2	5/4/2013	2.121	"
"08FB011	2	5/5/2013	2.281	"
"08FB011	2	5/6/2013	2.656	"
"08FB011	2	5/7/2013	2.924	"
"08FB011	2	5/8/2013	3	"
"08FB011	2	5/9/2013	3.062	"
"08FB011	2	5/10/2013	3.121	"
"08FB011	2	5/11/2013	3.155	"
"08FB011	2	5/12/2013	3.692	"
"08FB011	2	5/13/2013	3.737	"
"08FB011	2	5/14/2013	3.305	"
"08FB011	2	5/15/2013	3.038	"
"08FB011	2	5/16/2013	2.949	"
"08FB011	2	5/17/2013	2.925	"
"08FB011	2	5/18/2013	2.954	"
"08FB011	2	5/19/2013	2.939	"
"08FB011	2	5/20/2013	2.831	"
"08FB011	2	5/21/2013	2.699	"
"08FB011	2	5/22/2013	2.66	"
"08FB011	2	5/23/2013	2.648	"
"08FB011	2	5/24/2013	2.978	"
"08FB011	2	5/25/2013	3.049	"
"08FB011	2	5/26/2013	2.992	"
"08FB011	2	5/27/2013	3.13	"
"08FB011	2	5/28/2013	3.156	"
"08FB011	2	5/29/2013	3.107	"
"08FB011	2	5/30/2013	3.005	"
"08FB011	2	5/31/2013	2.884	"
"08FB011	2	6/1/2013	2.838	"
"08FB011	2	6/2/2013	2.835	"
"08FB011	2	6/3/2013	2.902	"
"08FB011	2	6/4/2013	2.946	"
"08FB011	2	6/5/2013	3.039	"
"08FB011	2	6/6/2013	3.049	"
"08FB011	2	6/7/2013	3.127	"
"08FB011	2	6/8/2013	3.102	"
"08FB011	2	6/9/2013	2.919	"
"08FB011	2	6/10/2013	2.827	"
"08FB011	2	6/11/2013	2.821	"
"08FB011	2	6/12/2013	3.04	"
"08FB011	2	6/13/2013	3.011	"
"08FB011	2	6/14/2013	2.971	"
"08FB011	2	6/15/2013	2.954	"
"08FB011	2	6/16/2013	3.052	"
"08FB011	2	6/17/2013	3.189	"
"08FB011	2	6/18/2013	3.197	"
"08FB011	2	6/19/2013	3.133	"
"08FB011	2	6/20/2013	3.187	"
"08FB011	2	6/21/2013	3.373	"
"08FB011	2	6/22/2013	3.383	"
"08FB011	2	6/23/2013	3.398	"
"08FB011	2	6/24/2013	3.437	"
"08FB011	2	6/25/2013	3.516	"
"08FB011	2	6/26/2013	3.382	"
"08FB011	2	6/27/2013	3.23	"
"08FB011	2	6/28/2013	3.155	"
"08FB011	2	6/29/2013	3.178	"
"08FB011	2	6/30/2013	3.292	"
"08FB011	2	7/1/2013	3.356	"
"08FB011	2	7/2/2013	3.543	"
"08FB011	2	7/3/2013	3.376	"
"08FB011	2	7/4/2013	3.211	"
"08FB011	2	7/5/2013	3.111	"
"08FB011	2	7/6/2013	3.037	"
"08FB011	2	7/7/2013	3.043	"
"08FB011	2	7/8/2013	3.075	"
"08FB011	2	7/9/2013	3.148	"
"08FB011	2	7/10/2013	3.165	"
"08FB011	2	7/11/2013	3.129	"
"08FB011	2	7/12/2013	2.855	"
"08FB011	2	7/13/2013	2.733	"
"08FB011	2	7/14/2013	2.744	"
"08FB011	2	7/15/2013	2.707	"
"08FB011	2	7/16/2013	2.702	"
"08FB011	2	7/17/2013	2.804	"
"08FB011	2	7/18/2013	2.908	"
"08FB011	2	7/19/2013	2.981	"
"08FB011	2	7/20/2013	3.021	"
"08FB011	2	7/21/2013	3.079	"
"08FB011	2	7/22/2013	3.026	"
"08FB011	2	7/23/2013	2.957	"
"08FB011	2	7/24/2013	2.926	"
"08FB011	2	7/25/2013	2.888	"
"08FB011	2	7/26/2013	2.868	"
"08FB011	2	7/27/2013	2.773	"
"08FB011	2	7/28/2013	2.709	"
"08FB011	2	7/29/2013	2.705	"
"08FB011	2	7/30/2013	2.745	"
"08FB011	2	7/31/2013	2.835	"
"08FB011	2	8/1/2013	2.895	"
"08FB011	2	8/2/2013	2.941	"
"08FB011	2	8/3/2013	3.002	"
"08FB011	2	8/4/2013	2.942	"
"08FB011	2	8/5/2013	2.89	"
"08FB011	2	8/6/2013	2.933	"
"08FB011	2	8/7/2013	2.975	"
"08FB011	2	8/8/2013	2.979	"
"08FB011	2	8/9/2013	2.929	"
"08FB011	2	8/10/2013	2.932	"
"08FB011	2	8/11/2013	2.964	"
"08FB011	2	8/12/2013	2.983	"
"08FB011	2	8/13/2013	2.923	"
"08FB011	2	8/14/2013	2.849	"
"08FB011	2	8/15/2013	2.808	"
"08FB011	2	8/16/2013	2.832	"
"08FB011	2	8/17/2013	2.877	"
"08FB011	2	8/18/2013	2.938	"
"08FB011	2	8/19/2013	3.002	"
"08FB011	2	8/20/2013	2.827	"
"08FB011	2	8/21/2013	2.626	"
"08FB011	2	8/22/2013	2.66	"
"08FB011	2	8/23/2013	2.752	"
"08FB011	2	8/24/2013	2.703	"
"08FB011	2	8/25/2013	2.595	"
"08FB011	2	8/26/2013	2.539	"
"08FB011	2	8/27/2013	2.515	"
"08FB011	2	8/28/2013	2.449	"
"08FB011	2	8/29/2013	2.453	"
"08FB011	2	8/30/2013	2.568	"
"08FB011	2	8/31/2013	2.616	"
"08FB011	2	9/1/2013	2.608	"
"08FB011	2	9/2/2013	2.612	"
"08FB011	2	9/3/2013	2.643	"
"08FB011	2	9/4/2013	2.66	"
"08FB011	2	9/5/2013	2.597	"
"08FB011	2	9/6/2013	2.561	"
"08FB011	2	9/7/2013	2.591	"
"08FB011	2	9/8/2013	2.638	"
"08FB011	2	9/9/2013	2.638	"
"08FB011	2	9/10/2013	2.504	"
"08FB011	2	9/11/2013	2.574	"
"08FB011	2	9/12/2013	2.721	"
"08FB011	2	9/13/2013	2.762	"
"08FB011	2	9/14/2013	2.723	"
"08FB011	2	9/15/2013	2.746	"
"08FB011	2	9/16/2013	2.857	"
"08FB011	2	9/17/2013	2.63	"
"08FB011	2	9/18/2013	2.449	"
"08FB011	2	9/19/2013	2.374	"
"08FB011	2	9/20/2013	2.423	"
"08FB011	2	9/21/2013	2.397	"
"08FB011	2	9/22/2013	2.311	"
"08FB011	2	9/23/2013	2.256	"
"08FB011	2	9/24/2013	2.199	"
"08FB011	2	9/25/2013	2.162	"
"08FB011	2	9/26/2013	2.133	"
"08FB011	2	9/27/2013	2.12	"
"08FB011	2	9/28/2013	2.113	"
"08FB011	2	9/29/2013	2.109	"
"08FB011	2	9/30/2013	2.096	"
"08FB011	2	10/1/2013	2.073	"
"08FB011	2	10/2/2013	2.047	"
"08FB011	2	10/3/2013	2.024	"
"08FB011	2	10/4/2013	2.05	"
"08FB011	2	10/5/2013	2.347	"
"08FB011	2	10/6/2013	2.81	"
"08FB011	2	10/7/2013	2.743	"
"08FB011	2	10/8/2013	2.523	"
"08FB011	2	10/9/2013	2.313	"
"08FB011	2	10/10/2013	2.231	"
"08FB011	2	10/11/2013	2.183	"
"08FB011	2	10/12/2013	2.146	"
"08FB011	2	10/13/2013	2.114	"
"08FB011	2	10/14/2013	2.088	"
"08FB011	2	10/15/2013	2.074	"
"08FB011	2	10/16/2013	2.067	"
"08FB011	2	10/17/2013	2.056	"
"08FB011	2	10/18/2013	2.048	"
"08FB011	2	10/19/2013	2.044	"
"08FB011	2	10/20/2013	2.044	"
"08FB011	2	10/21/2013	2.055	"
"08FB011	2	10/22/2013	2.055	"
"08FB011	2	10/23/2013	2.056	"
"08FB011	2	10/24/2013	2.065	"
"08FB011	2	10/25/2013	2.055	"
"08FB011	2	10/26/2013	2.039	"
"08FB011	2	10/27/2013	2.029	"
