measurementTime,year,month,waterYear,sw_xCO2_QL,sw_xCO2_QC,sw_xCO2_UQL,sw_xCO2,atm_xCO2_QL,atm_xCO2_QC,atm_xCO2_UQL,atm_xCO2
3/5/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 7:00,2020,Mar,2019-2020,1,,2,700.98,1,,2,432.45
3/5/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 10:00,2020,Mar,2019-2020,1,,2,700.26,1,,2,432.18
3/5/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 13:00,2020,Mar,2019-2020,1,,2,702.41,1,,2,431.92
3/5/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 16:00,2020,Mar,2019-2020,1,,2,707.72,1,,2,432.02
3/5/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 19:00,2020,Mar,2019-2020,1,,2,700.85,1,,2,433.56
3/5/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/5/2020 22:00,2020,Mar,2019-2020,1,,2,699.18,1,,2,433.31
3/5/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 1:00,2020,Mar,2019-2020,1,,2,698.36,1,,2,433.09
3/6/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 4:00,2020,Mar,2019-2020,1,,2,698.32,1,,2,432.82
3/6/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 7:00,2020,Mar,2019-2020,1,,2,697.19,1,,2,433.97
3/6/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 10:00,2020,Mar,2019-2020,1,,2,700.88,1,,2,433.33
3/6/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/6/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/7/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/8/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/9/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/10/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/11/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/12/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/13/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/14/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/15/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/16/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/17/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/18/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/19/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 5:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 6:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 7:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 8:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 9:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 10:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 11:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 12:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 13:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 14:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 15:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 16:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 17:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 18:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 19:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 20:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 21:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 22:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/20/2020 23:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/21/2020 0:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/21/2020 1:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/21/2020 2:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/21/2020 3:00,2020,Mar,2019-2020,1,,9,,1,,9,
3/21/2020 4:00,2020,Mar,2019-2020,1,,9,,1,,9,
